action,recommendedCollection,reviewDecision,reason,sourceCategory,sourceSlug,id,name,price,availability,imageCount,localImages,sourceUrl,importStatus,importedAt,websitePath
"exclude","name-plates","","Decor/custom nameplate, not furniture","Name Plate","name-plate","modern-wooden-arrow-style-house-name-plate-custom-family-name-flat-number","Modern Wooden Arrow Style House Name Plate â€“ Custom Family Name & Flat Number","1500","In stock","1","images/modern-wooden-arrow-style-house-name-plate-custom-family-name-flat-number/05.jpg","https://www.betterhomeindia.com/product/modern-wooden-arrow-style-house-name-plate-custom-family-name-flat-number/","not yet imported","",""
"exclude","name-plates","","Decor/custom nameplate, not furniture","Name Plate","name-plate","gujarati-wooden-house-name-plate-with-quote-custom-family-name-plate","Gujarati Wooden House Name Plate with Quote â€“ Custom Family Name Plate","1900","In stock","1","images/gujarati-wooden-house-name-plate-with-quote-custom-family-name-plate/Gujarati-Wooden-House-Name-Plate-with-Quote---Custom-Family-Name-Plate.jpg","https://www.betterhomeindia.com/product/gujarati-wooden-house-name-plate-with-quote-custom-family-name-plate/","not yet imported","",""
"exclude","name-plates","","Decor/custom nameplate, not furniture","Name Plate","name-plate","premium-engraved-wooden-house-name-plate-with-house-number-custom-family-name-plate","Premium Engraved Wooden House Name Plate with House Number â€“ Custom Family Name Plate","1700","In stock","1","images/premium-engraved-wooden-house-name-plate-with-house-number-custom-family-name-plate/Premium-Engraved-Wooden-House-Name-Plate-with-House-Number---Custom-Family-Name-Plate.jpg","https://www.betterhomeindia.com/product/premium-engraved-wooden-house-name-plate-with-house-number-custom-family-name-plate/","not yet imported","",""
"exclude","name-plates","","Decor/custom nameplate, not furniture","Name Plate","name-plate","modern-wooden-family-name-plate-with-ganesh-design-custom-house-name-plate","Modern Wooden Family Name Plate with Ganesh Design â€“ Custom House Name Plate","2000","In stock","1","images/modern-wooden-family-name-plate-with-ganesh-design-custom-house-name-plate/Modern-Wooden-Family-Name-Plate-with-Ganesh-Design---Custom-House-Name-Plate.jpg","https://www.betterhomeindia.com/product/modern-wooden-family-name-plate-with-ganesh-design-custom-house-name-plate/","not yet imported","",""
"exclude","name-plates","","Decor/custom nameplate, not furniture","Name Plate","name-plate","premium-wooden-house-name-plate-custom-family-name-flat-number","Premium Wooden House Name Plate â€“ Custom Family Name & Flat Number","1800","In stock","1","images/premium-wooden-house-name-plate-custom-family-name-flat-number/Premium-Wooden-House-Name-Plate---Custom-Family-Name-Flat-Number.jpg","https://www.betterhomeindia.com/product/premium-wooden-house-name-plate-custom-family-name-flat-number/","not yet imported","",""
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","modern-marble-top-nesting-coffee-table-set-with-metal-frame","Modern Marble Top Nesting Coffee Table Set with Metal Frame","16000","In stock","1","images/modern-marble-top-nesting-coffee-table-set-with-metal-frame/Modern-Marble-Top-Nesting-Coffee-Table-Set-with-Metal-Frame.jpg","https://www.betterhomeindia.com/product/modern-marble-top-nesting-coffee-table-set-with-metal-frame/","imported","2026-05-27T19:50:45.903Z","/products/modern-marble-top-nesting-coffee-table-set-with-metal-frame"
"review-map","centre-tables","","Mixed source category; name suggests centre table","Antique Furniture","antique-furniture","luxury-designer-wooden-center-table-with-hand-carved-base","Luxury Designer Wooden Center Table with Hand-Carved Base","34000","In stock","1","images/luxury-designer-wooden-center-table-with-hand-carved-base/Luxury-Designer-Wooden-Center-Table-with-Hand-Carved-Base.jpg","https://www.betterhomeindia.com/product/luxury-designer-wooden-center-table-with-hand-carved-base/","not yet imported","",""
"exclude","lockers","","Safety lockers not in current catalog","Locker","locker","nx-pro-digital-25l","NX Pro Digital 25L","18199","In stock","1","images/nx-pro-digital-25l/NX-Pro-Digital-25L.jpg","https://www.betterhomeindia.com/product/nx-pro-digital-25l/","not yet imported","",""
"exclude","lockers","","Safety lockers not in current catalog","Locker","locker","premium-coffer","Premium Coffer","14899","In stock","1","images/premium-coffer/Premium-Coffer.jpg","https://www.betterhomeindia.com/product/premium-coffer/","not yet imported","",""
"exclude","lockers","","Safety lockers not in current catalog","Locker","locker","nx-pro-digital-40l","NX Pro Digital 40L","23599","In stock","1","images/nx-pro-digital-40l/NX-Pro-Digital-40L.jpg","https://www.betterhomeindia.com/product/nx-pro-digital-40l/","not yet imported","",""
"exclude","lockers","","Safety lockers not in current catalog","Locker","locker","nx-pro-digital-15l","NX Pro Digital 15L","12899","In stock","1","images/nx-pro-digital-15l/NX-Pro-Digital-15L.jpg","https://www.betterhomeindia.com/product/nx-pro-digital-15l/","not yet imported","",""
"exclude","lockers","","Safety lockers not in current catalog","Locker","locker","nx-pro-digital-8l","NX Pro Digital 8L","10699","In stock","1","images/nx-pro-digital-8l/NX-Pro-Digital-8L.jpg","https://www.betterhomeindia.com/product/nx-pro-digital-8l/","not yet imported","",""
"exclude","lockers","","Safety lockers not in current catalog","Locker","locker","nx-pro-plus-30l-digi-bio","NX PRO  plus 30L Digi + Bio","27600","In stock","1","images/nx-pro-plus-30l-digi-bio/Slide-13L-Digi-Bio.jpg","https://www.betterhomeindia.com/product/nx-pro-plus-30l-digi-bio/","not yet imported","",""
"exclude","lockers","","Safety lockers not in current catalog","Locker","locker","luxe-30l-digi-bio","Luxe 30L Digi + Bio","38599","In stock","1","images/luxe-30l-digi-bio/Luxe-30L-Digi-Bio.jpg","https://www.betterhomeindia.com/product/luxe-30l-digi-bio/","not yet imported","",""
"exclude","lockers","","Safety lockers not in current catalog","Locker","locker","pro-strength-lockers-luxe-48l-digi-bio","Nx Pro Luxe Locker 48L Digi + Bio","47999","In stock","1","images/pro-strength-lockers-luxe-48l-digi-bio/Luxe-48L-Digi-Bio.jpg","https://www.betterhomeindia.com/product/pro-strength-lockers-luxe-48l-digi-bio/","not yet imported","",""
"review-map","cabinets-sideboards","","Mixed source category; name suggests storage/TV unit","Antique Furniture","antique-furniture","designer-wooden-tv-unit-with-decorative-tile-work-storage","Designer Wooden TV Unit with Decorative Tile Work & Storage","28500","In stock","1","images/designer-wooden-tv-unit-with-decorative-tile-work-storage/Designer-Wooden-TV-Unit-with-Decorative-Tile-Work-Storage.jpg","https://www.betterhomeindia.com/product/designer-wooden-tv-unit-with-decorative-tile-work-storage/","not yet imported","",""
"review-map","centre-tables","","Mixed source category; name suggests centre table","Antique Furniture","antique-furniture","modern-round-solid-wood-center-table-with-storage-shelf","Modern Round Solid Wood Center Table with Storage Shelf","20000","In stock","1","images/modern-round-solid-wood-center-table-with-storage-shelf/Modern-Round-Solid-Wood-Center-Table-with-Storage-Shelf.jpg","https://www.betterhomeindia.com/product/modern-round-solid-wood-center-table-with-storage-shelf/","not yet imported","",""
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","outdoor-wicker-chair-set-with-coffee-table","Outdoor Wicker Chair Set with Coffee Table","38000","In stock","1","images/outdoor-wicker-chair-set-with-coffee-table/Outdoor-Wicker-Chair-Set-with-Coffee-Table.jpg","https://www.betterhomeindia.com/product/outdoor-wicker-chair-set-with-coffee-table/","not yet imported","",""
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","outdoor-rope-chair-set-with-center-table","Outdoor Rope Chair Set with Center Table","45000","In stock","1","images/outdoor-rope-chair-set-with-center-table/Outdoor-Rope-Chair-Set-with-Center-Table.jpg","https://www.betterhomeindia.com/product/outdoor-rope-chair-set-with-center-table/","not yet imported","",""
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","luxury-outdoor-sofa-set-with-glass-center-table","Luxury Outdoor Sofa Set with Glass Center Table","99000","In stock","1","images/luxury-outdoor-sofa-set-with-glass-center-table/Luxury-Outdoor-Sofa-Set-with-Glass-Center-Table.jpg","https://www.betterhomeindia.com/product/luxury-outdoor-sofa-set-with-glass-center-table/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","modern-4-seater-dining-table-set-with-upholstered-chairs","Modern 4 Seater Dining Table Set with Upholstered Chairs","65000","In stock","1","images/modern-4-seater-dining-table-set-with-upholstered-chairs/Modern-4-Seater-Dining-Table-Set-with-Upholstered-Chairs.jpg","https://www.betterhomeindia.com/product/modern-4-seater-dining-table-set-with-upholstered-chairs/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","premium-6-seater-dining-table-set-with-upholstered-chairs","Premium 6 Seater Dining Table Set with Upholstered Chairs","85000","In stock","1","images/premium-6-seater-dining-table-set-with-upholstered-chairs/Premium-6-Seater-Dining-Table-Set-with-Upholstered-Chairs.jpg","https://www.betterhomeindia.com/product/premium-6-seater-dining-table-set-with-upholstered-chairs/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","modern-wooden-sofa-set-with-center-table","Modern Wooden Sofa Set with Center Table","85000","In stock","1","images/modern-wooden-sofa-set-with-center-table/Modern-Wooden-Sofa-Set-with-Center-Table.jpg","https://www.betterhomeindia.com/product/modern-wooden-sofa-set-with-center-table/","imported","2026-05-27T19:50:45.903Z","/products/modern-wooden-sofa-set-with-center-table"
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","premium-carved-solid-wood-6-seater-dining-table-set","Premium Carved Solid Wood 6-Seater Dining Table Set","64000","In stock","1","images/premium-carved-solid-wood-6-seater-dining-table-set/Premium-Carved-Solid-Wood-6-Seater-Dining-Table-Set.jpg","https://www.betterhomeindia.com/product/premium-carved-solid-wood-6-seater-dining-table-set/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","modern-luxury-fabric-sofa-set-32-seater","Modern Luxury Fabric Sofa Set (3+2 Seater)","80000","In stock","1","images/modern-luxury-fabric-sofa-set-32-seater/Modern-Luxury-Fabric-Sofa-Set-32-Seater.jpg","https://www.betterhomeindia.com/product/modern-luxury-fabric-sofa-set-32-seater/","imported","2026-05-27T19:50:45.903Z","/products/modern-luxury-fabric-sofa-set-32-seater"
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","luxury-6-seater-dining-table-set-with-designer-upholstered-chairs","Luxury 6 Seater Dining Table Set with Designer Upholstered Chairs","120000","In stock","1","images/luxury-6-seater-dining-table-set-with-designer-upholstered-chairs/Luxury-6-Seater-Dining-Table-Set-with-Designer-Upholstered-Chairs.jpg","https://www.betterhomeindia.com/product/luxury-6-seater-dining-table-set-with-designer-upholstered-chairs/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","wooden-sofa-set-with-premium-cushion-seating","Wooden Sofa Set with Premium Cushion Seating","80000","In stock","1","images/wooden-sofa-set-with-premium-cushion-seating/Wooden-Sofa-Set-with-Premium-Cushion-Seating.jpg","https://www.betterhomeindia.com/product/wooden-sofa-set-with-premium-cushion-seating/","imported","2026-05-27T19:50:45.903Z","/products/wooden-sofa-set-with-premium-cushion-seating"
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","modern-outdoor-lounge-chair-set-2-seater","Modern Outdoor Lounge Chair Set (2 Seater)","34000","In stock","1","images/modern-outdoor-lounge-chair-set-2-seater/Modern-Outdoor-Lounge-Chair-Set-2-Seater.jpg","https://www.betterhomeindia.com/product/modern-outdoor-lounge-chair-set-2-seater/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","modern-6-seater-dining-table-set-with-quilted-upholstered-chairs","Modern 6 Seater Dining Table Set with Quilted Upholstered Chairs","78000","In stock","1","images/modern-6-seater-dining-table-set-with-quilted-upholstered-chairs/Modern-4-Seater-Dining-Table-Set-with-Quilted-Upholstered-Chairs.jpg","https://www.betterhomeindia.com/product/modern-6-seater-dining-table-set-with-quilted-upholstered-chairs/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","space-saving-solid-wood-dining-table-set-with-compact-chairs-4-seater","Space-Saving Solid Wood Dining Table Set with Compact Chairs (4 Seater)","32000","In stock","1","images/space-saving-solid-wood-dining-table-set-with-compact-chairs-4-seater/Space-Saving-Solid-Wood-Dining-Table-Set-with-Compact-Chairs-4-Seater.jpg","https://www.betterhomeindia.com/product/space-saving-solid-wood-dining-table-set-with-compact-chairs-4-seater/","not yet imported","",""
"review-map","office-furniture","","Mixed source category; name suggests chair","Antique Furniture","antique-furniture","classic-solid-wood-rocking-chair-with-curved-armrests","Classic Solid Wood Rocking Chair with Curved Armrests","18500","In stock","1","images/classic-solid-wood-rocking-chair-with-curved-armrests/Classic-Solid-Wood-Rocking-Chair-with-Curved-Armrests.jpg","https://www.betterhomeindia.com/product/classic-solid-wood-rocking-chair-with-curved-armrests/","not yet imported","",""
"review-map","sofas","","Mixed source category; name suggests sofa","Antique Furniture","antique-furniture","modern-solid-wood-3-seater-sofa-with-cushioned-seating","Modern Solid Wood 3-Seater Sofa with Cushioned Seating","45000","In stock","1","images/modern-solid-wood-3-seater-sofa-with-cushioned-seating/Modern-Solid-Wood-3-Seater-Sofa-with-Cushioned-Seating.jpg","https://www.betterhomeindia.com/product/modern-solid-wood-3-seater-sofa-with-cushioned-seating/","not yet imported","",""
"review-map","centre-tables","","Mixed source category; name suggests centre table","Antique Furniture","antique-furniture","modern-round-wooden-coffee-table-with-storage-shelf","Modern Round Wooden Coffee Table with Storage Shelf","17500","In stock","1","images/modern-round-wooden-coffee-table-with-storage-shelf/Modern-Round-Wooden-Coffee-Table-with-Storage-Shelf.jpg","https://www.betterhomeindia.com/product/modern-round-wooden-coffee-table-with-storage-shelf/","not yet imported","",""
"review-map","sofas","","Mixed source category; name suggests sofa","Antique Furniture","antique-furniture","modern-solid-wood-sofa-set-3211-seater-with-cushions","Modern Solid Wood Sofa Set (3+2+1+1 Seater) with Cushions","85000","In stock","1","images/modern-solid-wood-sofa-set-3211-seater-with-cushions/Modern-Solid-Wood-Sofa-Set-3211-Seater-with-Cushions.jpg","https://www.betterhomeindia.com/product/modern-solid-wood-sofa-set-3211-seater-with-cushions/","not yet imported","",""
"review-map","centre-tables","","Mixed source category; name suggests centre table","Antique Furniture","antique-furniture","designer-wooden-center-table-with-glass-top-cushioned-stools","Designer Wooden Center Table with Glass Top & Cushioned Stools","29000","In stock","1","images/designer-wooden-center-table-with-glass-top-cushioned-stools/Designer-Wooden-Center-Table-with-Glass-Top-Cushioned-Stools.jpg","https://www.betterhomeindia.com/product/designer-wooden-center-table-with-glass-top-cushioned-stools/","not yet imported","",""
"review-map","beds","","Mixed source category; name suggests bed","Antique Furniture","antique-furniture","designer-solid-wood-double-bed-with-side-tables","Designer Solid Wood Double Bed with Side Tables","60000","In stock","1","images/designer-solid-wood-double-bed-with-side-tables/Designer-Solid-Wood-Double-Bed-with-Side-Tables.jpg","https://www.betterhomeindia.com/product/designer-solid-wood-double-bed-with-side-tables/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","modern-solid-wood-6-seater-dining-table-set-with-cushioned-chairs","Modern Solid Wood 6-Seater Dining Table Set with Cushioned Chairs","50000","In stock","1","images/modern-solid-wood-6-seater-dining-table-set-with-cushioned-chairs/Modern-Solid-Wood-6-Seater-Dining-Table-Set-with-Cushioned-Chairs.jpg","https://www.betterhomeindia.com/product/modern-solid-wood-6-seater-dining-table-set-with-cushioned-chairs/","not yet imported","",""
"review-map","sofas","","Mixed source category; name suggests sofa","Antique Furniture","antique-furniture","designer-wooden-daybed-sofa-with-decorative-tile-work","Designer Wooden Daybed Sofa with Decorative Tile Work","38000","In stock","1","images/designer-wooden-daybed-sofa-with-decorative-tile-work/Designer-Wooden-Daybed-Sofa-with-Decorative-Tile-Work.jpg","https://www.betterhomeindia.com/product/designer-wooden-daybed-sofa-with-decorative-tile-work/","not yet imported","",""
"review-map","centre-tables","","Mixed source category; name suggests centre table","Antique Furniture","antique-furniture","modern-wooden-center-table-with-hidden-cushioned-stools","Modern Wooden Center Table with Hidden Cushioned Stools","28500","In stock","1","images/modern-wooden-center-table-with-hidden-cushioned-stools/Modern-Wooden-Center-Table-with-Hidden-Cushioned-Stools.jpg","https://www.betterhomeindia.com/product/modern-wooden-center-table-with-hidden-cushioned-stools/","not yet imported","",""
"review-map","beds","","Mixed source category; name suggests bed","Antique Furniture","antique-furniture","premium-solid-wood-double-bed-with-modern-headboard","Premium Solid Wood Double Bed with Modern Headboard","40000","In stock","1","images/premium-solid-wood-double-bed-with-modern-headboard/Premium-Solid-Wood-Double-Bed-with-Modern-Headboard.jpg","https://www.betterhomeindia.com/product/premium-solid-wood-double-bed-with-modern-headboard/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","crystal-polypropylene-premium-chair-milky-white","Crystal Polypropylene Premium Chair (Milky White)","17000","In stock","1","images/crystal-polypropylene-premium-chair-milky-white/CHRCRYSTALPPMWH.webp","https://www.betterhomeindia.com/product/crystal-polypropylene-premium-chair-milky-white/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","globe-3d-plastic-arm-chair","Globe 3D Plastic Arm Chair","6000","In stock","3","images/globe-3d-plastic-arm-chair/GLOBEMWH-SSO_031b16d1-f522-4595-aff2-b7dafea36814.webp | images/globe-3d-plastic-arm-chair/GLOBESBN-SRB.webp | images/globe-3d-plastic-arm-chair/GLOBESEBL-BOR.webp","https://www.betterhomeindia.com/product/globe-3d-plastic-arm-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","novella-19-plastic-armless-chair-bright-red","Novella 19 Plastic Armless Chair (Bright Red)","7000","In stock","1","images/novella-19-plastic-armless-chair-bright-red/NS19SSBRD.webp","https://www.betterhomeindia.com/product/novella-19-plastic-armless-chair-bright-red/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Cafe Furniture","cafe-furniture","plastic-arm-chair-marble-beige","Plastic Arm Chair (Marble Beige)","5200","In stock","1","images/plastic-arm-chair-marble-beige/CHR2051MBG_270af113-e132-476d-a429-2c4e4f6a0339.webp","https://www.betterhomeindia.com/product/plastic-arm-chair-marble-beige/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","comfy-plastic-arm-chair","Comfy Plastic Arm Chair","620","In stock","5","images/comfy-plastic-arm-chair/K2COMFYDBL.webp | images/comfy-plastic-arm-chair/K2COMFYMWH.webp | images/comfy-plastic-arm-chair/K2COMFYSRB.webp | images/comfy-plastic-arm-chair/K2COMFYRDB.webp | images/comfy-plastic-arm-chair/Lush-Green.webp","https://www.betterhomeindia.com/product/comfy-plastic-arm-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","viva-plastic-armless-chair","Viva Plastic Armless Chair","405","In stock","3","images/viva-plastic-armless-chair/VIVASRB.webp | images/viva-plastic-armless-chair/VIVAMBG.webp | images/viva-plastic-armless-chair/VIVABRD.webp","https://www.betterhomeindia.com/product/viva-plastic-armless-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","plastic-arm-chair-rattan-dark-beige","Plastic Arm Chair (Rattan Dark Beige)","570","In stock","1","images/plastic-arm-chair-rattan-dark-beige/CHR2230RDB_49f36837-8693-425f-b8ed-db819bbcb8bc.webp","https://www.betterhomeindia.com/product/plastic-arm-chair-rattan-dark-beige/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","plastic-arm-chair-modern-beige","Plastic Arm Chair (Modern Beige)","405","In stock","1","images/plastic-arm-chair-modern-beige/CHR2209MBG.webp","https://www.betterhomeindia.com/product/plastic-arm-chair-modern-beige/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","plastic-arm-chair-season-rust-brown-2","Plastic Arm Chair (Season Rust Brown)","1075","In stock","1","images/plastic-arm-chair-season-rust-brown-2/2.webp","https://www.betterhomeindia.com/product/plastic-arm-chair-season-rust-brown-2/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","tulip-plastic-arm-chair","Tulip Plastic Arm Chair","790","In stock","4","images/tulip-plastic-arm-chair/CHRTULIP_A_MBG.webp | images/tulip-plastic-arm-chair/CHRTULIP_A_LSG.webp | images/tulip-plastic-arm-chair/CHRTULIP_A_SRB.webp | images/tulip-plastic-arm-chair/CHRTULIP_A_MSYL.webp","https://www.betterhomeindia.com/product/tulip-plastic-arm-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","plastic-arm-chair-with-designer-backrest-season-rust-brown","Plastic Arm Chair with Designer Backrest (Season Rust Brown)","645","In stock","2","images/plastic-arm-chair-with-designer-backrest-season-rust-brown/CHR2226SRB_BST.webp | images/plastic-arm-chair-with-designer-backrest-season-rust-brown/CHR2226DBL-MWH.webp","https://www.betterhomeindia.com/product/plastic-arm-chair-with-designer-backrest-season-rust-brown/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","plastic-arm-chair-2","Plastic Arm Chair","430","In stock","1","images/plastic-arm-chair-2/CHR2101PYEL.webp","https://www.betterhomeindia.com/product/plastic-arm-chair-2/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","plastic-arm-chair-season-rust-brown","Plastic Arm Chair (Season Rust Brown)","750","In stock","1","images/plastic-arm-chair-season-rust-brown/Platinum-Plastic-Arm-Chair-Season-Rust-Brown.webp","https://www.betterhomeindia.com/product/plastic-arm-chair-season-rust-brown/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","signature-fabric-arm-chair","Signature Fabric Arm Chair","3350","In stock","1","images/signature-fabric-arm-chair/Signature-Fabric-Arm-Chair.webp","https://www.betterhomeindia.com/product/signature-fabric-arm-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","plastic-arm-chair","Plastic Arm Chair","610","In stock","1","images/plastic-arm-chair/Plastic-Arm-Chair.webp","https://www.betterhomeindia.com/product/plastic-arm-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","heritage-plastic-arm-chair","Heritage Plastic Arm Chair","735","In stock","1","images/heritage-plastic-arm-chair/Heritage-Plastic-Arm-Chair.webp","https://www.betterhomeindia.com/product/heritage-plastic-arm-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","plastic-arm-chair-weather-brown","Plastic Arm Chair (Weather Brown)","650","In stock","1","images/plastic-arm-chair-weather-brown/Plastic-Arm-Chair-Weather-Brown.webp","https://www.betterhomeindia.com/product/plastic-arm-chair-weather-brown/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","illusion-plastic-arm-chair","Illusion Plastic Arm Chair","680","In stock","1","images/illusion-plastic-arm-chair/Illusion-Plastic-Arm-Chair.webp","https://www.betterhomeindia.com/product/illusion-plastic-arm-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","mystique-plastic-arm-chair","Mystique Plastic Arm Chair","5000","In stock","1","images/mystique-plastic-arm-chair/Mystique-Plastic-Arm-Chair.webp","https://www.betterhomeindia.com/product/mystique-plastic-arm-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","nilkamal-chr2060-plastic-arm-chair","Plastic Arm Chair","425","In stock","1","images/nilkamal-chr2060-plastic-arm-chair/Nilkamal-CHR2060-Plastic-Arm-Chair.webp","https://www.betterhomeindia.com/product/nilkamal-chr2060-plastic-arm-chair/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","classic-wooden-4-seater-dining-table-set-2","Classic Wooden 4 Seater Dining Table Set","36000","In stock","1","images/classic-wooden-4-seater-dining-table-set-2/Classic-Wooden-4-Seater-Dining-Table-Set.jpg","https://www.betterhomeindia.com/product/classic-wooden-4-seater-dining-table-set-2/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","solid-wood-antique-dining-table-set-6-seater","Solid Wood Antique Dining Table Set â€“ 6 Seater","54000","In stock","1","images/solid-wood-antique-dining-table-set-6-seater/Solid-Wood-Antique-Dining-Table-Set---6-Seater.jpg","https://www.betterhomeindia.com/product/solid-wood-antique-dining-table-set-6-seater/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","solid-wood-antique-glass-top-dining-table-set-6-seater","Solid Wood Antique Glass Top Dining Table Set â€“ 6 Seater","64000","In stock","1","images/solid-wood-antique-glass-top-dining-table-set-6-seater/Solid-Wood-Antique-Glass-Top-Dining-Table-Set---6-Seater.jpg","https://www.betterhomeindia.com/product/solid-wood-antique-glass-top-dining-table-set-6-seater/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","handcrafted-antique-wooden-dining-table-set-4-seater","Handcrafted Antique Wooden Dining Table Set â€“ 4 Seater","54000","In stock","1","images/handcrafted-antique-wooden-dining-table-set-4-seater/Handcrafted-Antique-Wooden-Dining-Table-Set---4-Seater.jpg","https://www.betterhomeindia.com/product/handcrafted-antique-wooden-dining-table-set-4-seater/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","antique-solid-wood-6-seater-dining-table-set","Antique Solid Wood 6 Seater Dining Table Set","55000","In stock","1","images/antique-solid-wood-6-seater-dining-table-set/Antique-Solid-Wood-6-Seater-Dining-Table-Set.jpg","https://www.betterhomeindia.com/product/antique-solid-wood-6-seater-dining-table-set/","not yet imported","",""
"review-map","centre-tables","","Mixed source category; name suggests centre table","Antique Furniture","antique-furniture","antique-wooden-center-table-with-4-stools-vintage-sheesham-furniture-set","Antique Wooden Center Table with 4 Stools â€“ Vintage Sheesham Furniture Set","34500","In stock","1","images/antique-wooden-center-table-with-4-stools-vintage-sheesham-furniture-set/Antique-Wooden-Center-Table-with-4-Stools---Vintage-Sheesham-Furniture-Set.jpg","https://www.betterhomeindia.com/product/antique-wooden-center-table-with-4-stools-vintage-sheesham-furniture-set/","not yet imported","",""
"review","manual-review","","Mixed source category; needs manual decision","Antique Furniture","antique-furniture","antique-wooden-tile-bookshelf-vintage-display-rack-furniture","Antique Wooden Tile Bookshelf â€“ Vintage Display Rack Furniture","18500","In stock","1","images/antique-wooden-tile-bookshelf-vintage-display-rack-furniture/Antique-Wooden-Tile-Bookshelf---Vintage-Display-Rack-Furniture.jpg","https://www.betterhomeindia.com/product/antique-wooden-tile-bookshelf-vintage-display-rack-furniture/","not yet imported","",""
"review-map","dining-sets","","Mixed source category; name suggests dining","Antique Furniture","antique-furniture","antique-solid-wood-4-seater-dining-table-set-vintage-wooden-furniture","Antique Solid Wood 4 Seater Dining Table Set â€“ Vintage Wooden Furniture","48000","In stock","1","images/antique-solid-wood-4-seater-dining-table-set-vintage-wooden-furniture/Antique-Solid-Wood-4-Seater-Dining-Table-Set---Vintage-Wooden-Furniture.jpg","https://www.betterhomeindia.com/product/antique-solid-wood-4-seater-dining-table-set-vintage-wooden-furniture/","not yet imported","",""
